date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,market,date_calculated,slice
2027-12-31,10.0,4167.4921875,4349.0,-2.0,"San Luis Obispo,California",2024-12-31,Class C
2028-12-31,9.0,4177.3173828125,4346.0,-3.0,"San Luis Obispo,California",2024-12-31,Class C
2029-12-31,3.0,4181.82470703125,4344.0,-2.0,"San Luis Obispo,California",2024-12-31,Class C
2024-12-31,0.0,311.356201171875,345.0,0.0,"San Rafael,California",2024-12-31,Class A
2025-12-31,0.0,310.253814697266,345.0,0.0,"San Rafael,California",2024-12-31,Class A
2026-12-31,1.0,310.255798339844,347.0,2.0,"San Rafael,California",2024-12-31,Class A
2027-12-31,10.0,320.433197021484,360.0,13.0,"San Rafael,California",2024-12-31,Class A
2028-12-31,16.0,336.438507080078,379.0,19.0,"San Rafael,California",2024-12-31,Class A
2029-12-31,20.0,355.801696777344,400.0,21.0,"San Rafael,California",2024-12-31,Class A
2024-12-31,6.0,3351.73803710938,3557.0,0.0,"San Rafael,California",2024-12-31,Class B
2025-12-31,-10.0,3342.38403320313,3556.0,-1.0,"San Rafael,California",2024-12-31,Class B
2026-12-31,-6.0,3336.4462890625,3559.0,3.0,"San Rafael,California",2024-12-31,Class B
2027-12-31,20.0,3355.79223632813,3577.0,18.0,"San Rafael,California",2024-12-31,Class B
2028-12-31,27.0,3383.76904296875,3603.0,26.0,"San Rafael,California",2024-12-31,Class B
2029-12-31,28.0,3411.46264648438,3631.0,28.0,"San Rafael,California",2024-12-31,Class B
2024-12-31,-4.0,11918.5693359375,12448.0,0.0,"San Rafael,California",2024-12-31,Class C
2025-12-31,-44.0,11875.1337890625,12443.0,-5.0,"San Rafael,California",2024-12-31,Class C
2026-12-31,-31.0,11844.369140625,12438.0,-5.0,"San Rafael,California",2024-12-31,Class C
2027-12-31,19.0,11862.8212890625,12433.0,-5.0,"San Rafael,California",2024-12-31,Class C
2028-12-31,13.0,11874.6650390625,12429.0,-4.0,"San Rafael,California",2024-12-31,Class C
2029-12-31,0.0,11873.90234375,12424.0,-5.0,"San Rafael,California",2024-12-31,Class C
2024-12-31,-13.0,2059.41430664063,2171.0,0.0,"Santa Barbara,California",2024-12-31,Class A
2025-12-31,-10.0,2049.0380859375,2171.0,0.0,"Santa Barbara,California",2024-12-31,Class A
2026-12-31,-4.0,2044.39562988281,2174.0,3.0,"Santa Barbara,California",2024-12-31,Class A
2027-12-31,16.0,2060.52758789063,2194.0,20.0,"Santa Barbara,California",2024-12-31,Class A
2028-12-31,27.0,2087.16845703125,2222.0,28.0,"Santa Barbara,California",2024-12-31,Class A
2029-12-31,28.0,2115.58544921875,2254.0,32.0,"Santa Barbara,California",2024-12-31,Class A
2024-12-31,97.0,6580.88916015625,6859.0,11.0,"Santa Barbara,California",2024-12-31,Class B
2025-12-31,3.0,6582.69091796875,6858.0,-1.0,"Santa Barbara,California",2024-12-31,Class B
2026-12-31,-19.0,6564.365234375,6858.0,0.0,"Santa Barbara,California",2024-12-31,Class B
2027-12-31,13.0,6577.47119140625,6866.0,8.0,"Santa Barbara,California",2024-12-31,Class B
2028-12-31,16.0,6593.763671875,6876.0,10.0,"Santa Barbara,California",2024-12-31,Class B
2029-12-31,8.0,6602.50927734375,6887.0,11.0,"Santa Barbara,California",2024-12-31,Class B
2024-12-31,-28.0,11521.662109375,11832.0,0.0,"Santa Barbara,California",2024-12-31,Class C
2025-12-31,-29.0,11492.9033203125,11905.0,73.0,"Santa Barbara,California",2024-12-31,Class C
2026-12-31,-12.0,11481.6005859375,11901.0,-4.0,"Santa Barbara,California",2024-12-31,Class C
2027-12-31,19.0,11501.02734375,11896.0,-5.0,"Santa Barbara,California",2024-12-31,Class C
2028-12-31,11.0,11512.2470703125,11891.0,-5.0,"Santa Barbara,California",2024-12-31,Class C
2029-12-31,-6.0,11505.4384765625,11886.0,-5.0,"Santa Barbara,California",2024-12-31,Class C
2024-12-31,70.0,388.806091308594,555.0,207.0,"Santa Cruz,California",2024-12-31,Class A
2025-12-31,82.0,470.585998535156,555.0,0.0,"Santa Cruz,California",2024-12-31,Class A
2026-12-31,52.0,522.128601074219,560.0,5.0,"Santa Cruz,California",2024-12-31,Class A
2027-12-31,21.0,542.523010253906,591.0,31.0,"Santa Cruz,California",2024-12-31,Class A
2028-12-31,38.0,579.8427734375,635.0,44.0,"Santa Cruz,California",2024-12-31,Class A
2029-12-31,45.0,624.226928710938,684.0,49.0,"Santa Cruz,California",2024-12-31,Class A
2024-12-31,46.0,1540.1982421875,1637.0,64.0,"Santa Cruz,California",2024-12-31,Class B
2025-12-31,-5.0,1534.24328613281,1636.0,-1.0,"Santa Cruz,California",2024-12-31,Class B
2026-12-31,-3.0,1531.97338867188,1638.0,2.0,"Santa Cruz,California",2024-12-31,Class B
2027-12-31,9.0,1540.17260742188,1648.0,10.0,"Santa Cruz,California",2024-12-31,Class B
2028-12-31,12.0,1552.99084472656,1662.0,14.0,"Santa Cruz,California",2024-12-31,Class B
2029-12-31,13.0,1566.18115234375,1677.0,15.0,"Santa Cruz,California",2024-12-31,Class B
2024-12-31,108.0,5426.4619140625,5691.0,124.0,"Santa Cruz,California",2024-12-31,Class C
2025-12-31,-24.0,5402.8798828125,5689.0,-2.0,"Santa Cruz,California",2024-12-31,Class C
2026-12-31,-14.0,5388.00244140625,5687.0,-2.0,"Santa Cruz,California",2024-12-31,Class C
2027-12-31,7.0,5395.74609375,5685.0,-2.0,"Santa Cruz,California",2024-12-31,Class C
2028-12-31,6.0,5401.65478515625,5683.0,-2.0,"Santa Cruz,California",2024-12-31,Class C
2029-12-31,-1.0,5401.13623046875,5681.0,-2.0,"Santa Cruz,California",2024-12-31,Class C
2024-12-31,108.0,987.721923828125,1258.0,355.0,"Santa Fe,New Mexico",2024-12-31,Class A
2025-12-31,208.0,1195.63439941406,1498.0,240.0,"Santa Fe,New Mexico",2024-12-31,Class A
2026-12-31,225.0,1419.52734375,1552.0,54.0,"Santa Fe,New Mexico",2024-12-31,Class A
2027-12-31,148.0,1567.58459472656,1694.0,142.0,"Santa Fe,New Mexico",2024-12-31,Class A
2028-12-31,155.0,1722.77221679688,1872.0,178.0,"Santa Fe,New Mexico",2024-12-31,Class A
2029-12-31,176.0,1898.26452636719,2063.0,191.0,"Santa Fe,New Mexico",2024-12-31,Class A
2024-12-31,93.0,2866.07641601563,3229.0,294.0,"Santa Fe,New Mexico",2024-12-31,Class B
2025-12-31,265.0,3131.61865234375,3894.0,665.0,"Santa Fe,New Mexico",2024-12-31,Class B
2026-12-31,525.0,3657.0986328125,4108.0,214.0,"Santa Fe,New Mexico",2024-12-31,Class B
2027-12-31,261.0,3917.65649414063,4221.0,113.0,"Santa Fe,New Mexico",2024-12-31,Class B
2028-12-31,131.0,4048.9453125,4361.0,140.0,"Santa Fe,New Mexico",2024-12-31,Class B
2029-12-31,132.0,4181.2470703125,4513.0,152.0,"Santa Fe,New Mexico",2024-12-31,Class B
2024-12-31,25.0,961.748413085938,1016.0,0.0,"Santa Fe,New Mexico",2024-12-31,Class C
2025-12-31,-8.0,954.638488769531,1014.0,-2.0,"Santa Fe,New Mexico",2024-12-31,Class C
2026-12-31,-8.0,946.369995117188,1013.0,-1.0,"Santa Fe,New Mexico",2024-12-31,Class C
2027-12-31,-4.0,943.115905761719,1011.0,-2.0,"Santa Fe,New Mexico",2024-12-31,Class C
2028-12-31,-2.0,940.465270996094,1009.0,-2.0,"Santa Fe,New Mexico",2024-12-31,Class C
2029-12-31,-4.0,936.171508789063,1008.0,-1.0,"Santa Fe,New Mexico",2024-12-31,Class C
2024-12-31,215.0,2333.65307617188,2608.0,134.0,"Santa Rosa,California",2024-12-31,Class A
2025-12-31,67.0,2400.35327148438,2608.0,0.0,"Santa Rosa,California",2024-12-31,Class A
2026-12-31,165.0,2565.5390625,2793.0,185.0,"Santa Rosa,California",2024-12-31,Class A
2027-12-31,118.0,2683.9892578125,2903.0,110.0,"Santa Rosa,California",2024-12-31,Class A
2028-12-31,136.0,2819.94921875,3059.0,156.0,"Santa Rosa,California",2024-12-31,Class A
2029-12-31,157.0,2977.41796875,3231.0,172.0,"Santa Rosa,California",2024-12-31,Class A
2024-12-31,281.0,10114.748046875,10762.0,144.0,"Santa Rosa,California",2024-12-31,Class B
2025-12-31,100.0,10215.736328125,11000.0,238.0,"Santa Rosa,California",2024-12-31,Class B
2026-12-31,299.0,10514.0703125,11237.0,237.0,"Santa Rosa,California",2024-12-31,Class B
2027-12-31,228.0,10741.466796875,11414.0,177.0,"Santa Rosa,California",2024-12-31,Class B
2028-12-31,232.0,10972.5166015625,11665.0,251.0,"Santa Rosa,California",2024-12-31,Class B
2029-12-31,252.0,11224.2890625,11942.0,277.0,"Santa Rosa,California",2024-12-31,Class B
2024-12-31,37.0,10507.4853515625,11118.0,175.0,"Santa Rosa,California",2024-12-31,Class C
2025-12-31,-13.0,10494.9970703125,11111.0,-7.0,"Santa Rosa,California",2024-12-31,Class C
2026-12-31,69.0,10564.0302734375,11104.0,-7.0,"Santa Rosa,California",2024-12-31,Class C
2027-12-31,41.0,10605.1923828125,11097.0,-7.0,"Santa Rosa,California",2024-12-31,Class C
2028-12-31,14.0,10618.8779296875,11090.0,-7.0,"Santa Rosa,California",2024-12-31,Class C
2029-12-31,-3.0,10616.521484375,11083.0,-7.0,"Santa Rosa,California",2024-12-31,Class C
2024-12-31,728.0,10538.646484375,12522.0,1145.0,"Sarasota,Florida",2024-12-31,Class A
2025-12-31,810.0,11349.2392578125,13137.0,615.0,"Sarasota,Florida",2024-12-31,Class A
2026-12-31,1188.0,12536.73046875,14776.0,1639.0,"Sarasota,Florida",2024-12-31,Class A
2027-12-31,1305.0,13840.103515625,15661.0,885.0,"Sarasota,Florida",2024-12-31,Class A
2028-12-31,1133.0,14973.5419921875,16753.0,1092.0,"Sarasota,Florida",2024-12-31,Class A
2029-12-31,1091.0,16065.3310546875,17900.0,1147.0,"Sarasota,Florida",2024-12-31,Class A
2024-12-31,1376.0,19596.126953125,23481.0,3235.0,"Sarasota,Florida",2024-12-31,Class B
2025-12-31,1504.0,21101.0859375,24804.0,1323.0,"Sarasota,Florida",2024-12-31,Class B
2026-12-31,1581.0,22681.517578125,25269.0,465.0,"Sarasota,Florida",2024-12-31,Class B
2027-12-31,1046.0,23726.984375,25896.0,627.0,"Sarasota,Florida",2024-12-31,Class B
2028-12-31,839.0,24564.818359375,26670.0,774.0,"Sarasota,Florida",2024-12-31,Class B
2029-12-31,791.0,25355.31640625,27483.0,813.0,"Sarasota,Florida",2024-12-31,Class B
2024-12-31,23.0,8379.4521484375,8846.0,-8.0,"Sarasota,Florida",2024-12-31,Class C
2025-12-31,-18.0,8362.3056640625,8835.0,-11.0,"Sarasota,Florida",2024-12-31,Class C
2026-12-31,-21.0,8340.927734375,8819.0,-16.0,"Sarasota,Florida",2024-12-31,Class C
2027-12-31,-24.0,8317.5791015625,8803.0,-16.0,"Sarasota,Florida",2024-12-31,Class C
2028-12-31,10.0,8328.7763671875,8788.0,-15.0,"Sarasota,Florida",2024-12-31,Class C
2029-12-31,19.0,8346.7880859375,8773.0,-15.0,"Sarasota,Florida",2024-12-31,Class C
2024-12-31,503.0,7975.0732421875,9302.0,839.0,"Savannah,Georgia",2024-12-31,Class A
2025-12-31,552.0,8526.1875,9592.0,290.0,"Savannah,Georgia",2024-12-31,Class A
2026-12-31,606.0,9133.2578125,10417.0,825.0,"Savannah,Georgia",2024-12-31,Class A
2027-12-31,707.0,9840.1318359375,10960.0,543.0,"Savannah,Georgia",2024-12-31,Class A
2028-12-31,712.0,10552.3203125,11629.0,669.0,"Savannah,Georgia",2024-12-31,Class A
2029-12-31,677.0,11230.4658203125,12332.0,703.0,"Savannah,Georgia",2024-12-31,Class A
2024-12-31,1039.0,15081.462890625,17547.0,1605.0,"Savannah,Georgia",2024-12-31,Class B
2025-12-31,1229.0,16309.4853515625,19143.0,1596.0,"Savannah,Georgia",2024-12-31,Class B
2026-12-31,886.0,17196.123046875,19314.0,171.0,"Savannah,Georgia",2024-12-31,Class B
2027-12-31,663.0,17858.119140625,19723.0,409.0,"Savannah,Georgia",2024-12-31,Class B
2028-12-31,538.0,18395.076171875,20229.0,506.0,"Savannah,Georgia",2024-12-31,Class B
2029-12-31,538.0,18932.130859375,20761.0,532.0,"Savannah,Georgia",2024-12-31,Class B
2024-12-31,-15.0,7898.6796875,8348.0,0.0,"Savannah,Georgia",2024-12-31,Class C
2025-12-31,-19.0,7878.8232421875,8340.0,-8.0,"Savannah,Georgia",2024-12-31,Class C
2026-12-31,-24.0,7855.06005859375,8328.0,-12.0,"Savannah,Georgia",2024-12-31,Class C
2027-12-31,-23.0,7832.4296875,8316.0,-12.0,"Savannah,Georgia",2024-12-31,Class C
2028-12-31,11.0,7843.5693359375,8305.0,-11.0,"Savannah,Georgia",2024-12-31,Class C
2029-12-31,17.0,7861.337890625,8293.0,-12.0,"Savannah,Georgia",2024-12-31,Class C
2024-12-31,0.0,132.87809753418,135.0,0.0,"Scranton,Pennsylvania",2024-12-31,Class A
2025-12-31,0.0,132.623397827148,135.0,0.0,"Scranton,Pennsylvania",2024-12-31,Class A
2026-12-31,0.0,133.074295043945,136.0,1.0,"Scranton,Pennsylvania",2024-12-31,Class A
2027-12-31,3.0,136.099700927734,139.0,3.0,"Scranton,Pennsylvania",2024-12-31,Class A
2028-12-31,4.0,140.134002685547,144.0,5.0,"Scranton,Pennsylvania",2024-12-31,Class A
2029-12-31,4.0,144.098999023438,149.0,5.0,"Scranton,Pennsylvania",2024-12-31,Class A
2024-12-31,2.0,3377.884765625,3606.0,32.0,"Scranton,Pennsylvania",2024-12-31,Class B
2025-12-31,-13.0,3365.79833984375,3606.0,0.0,"Scranton,Pennsylvania",2024-12-31,Class B
2026-12-31,-1.0,3364.74682617188,3608.0,2.0,"Scranton,Pennsylvania",2024-12-31,Class B
2027-12-31,10.0,3375.16235351563,3616.0,8.0,"Scranton,Pennsylvania",2024-12-31,Class B
2028-12-31,10.0,3385.142578125,3625.0,9.0,"Scranton,Pennsylvania",2024-12-31,Class B
2029-12-31,7.0,3392.0224609375,3636.0,11.0,"Scranton,Pennsylvania",2024-12-31,Class B
2024-12-31,-2.0,5293.09423828125,5475.0,0.0,"Scranton,Pennsylvania",2024-12-31,Class C
2025-12-31,-18.0,5274.48486328125,5473.0,-2.0,"Scranton,Pennsylvania",2024-12-31,Class C
2026-12-31,-3.0,5272.29052734375,5471.0,-2.0,"Scranton,Pennsylvania",2024-12-31,Class C
2027-12-31,8.0,5280.8935546875,5470.0,-1.0,"Scranton,Pennsylvania",2024-12-31,Class C
2028-12-31,5.0,5285.70458984375,5469.0,-1.0,"Scranton,Pennsylvania",2024-12-31,Class C
2029-12-31,-1.0,5283.56201171875,5469.0,0.0,"Scranton,Pennsylvania",2024-12-31,Class C
2024-12-31,6686.0,99692.3671875,108965.0,7035.0,"Seattle,Washington",2024-12-31,Class A
2025-12-31,3864.0,103557.09375,111759.0,2794.0,"Seattle,Washington",2024-12-31,Class A
2026-12-31,3742.0,107299.3203125,115766.0,4007.0,"Seattle,Washington",2024-12-31,Class A
2027-12-31,3470.0,110768.78125,119250.0,3484.0,"Seattle,Washington",2024-12-31,Class A
2028-12-31,4356.0,115123.5625,124023.0,4773.0,"Seattle,Washington",2024-12-31,Class A
2029-12-31,5077.0,120200.921875,129544.0,5521.0,"Seattle,Washington",2024-12-31,Class A
2024-12-31,4485.0,136078.265625,147371.0,5572.0,"Seattle,Washington",2024-12-31,Class B
2025-12-31,4332.0,140410.53125,152554.0,5183.0,"Seattle,Washington",2024-12-31,Class B
2026-12-31,4123.0,144534.546875,156463.0,3909.0,"Seattle,Washington",2024-12-31,Class B
2027-12-31,3073.0,147607.375,158346.0,1883.0,"Seattle,Washington",2024-12-31,Class B
2028-12-31,2468.0,150075.015625,160705.0,2359.0,"Seattle,Washington",2024-12-31,Class B
2029-12-31,2581.0,152656.71875,163435.0,2730.0,"Seattle,Washington",2024-12-31,Class B
2024-12-31,346.0,130474.9453125,137515.0,-18.0,"Seattle,Washington",2024-12-31,Class C
2025-12-31,-631.0,129843.6953125,137290.0,-225.0,"Seattle,Washington",2024-12-31,Class C
2026-12-31,-657.0,129187.25,136996.0,-294.0,"Seattle,Washington",2024-12-31,Class C
2027-12-31,-277.0,128910.3671875,136701.0,-295.0,"Seattle,Washington",2024-12-31,Class C
2028-12-31,32.0,128942.625,136408.0,-293.0,"Seattle,Washington",2024-12-31,Class C
2029-12-31,-175.0,128767.1484375,136116.0,-292.0,"Seattle,Washington",2024-12-31,Class C
2024-12-31,205.0,362.316802978516,499.0,0.0,"Sebastian,Florida",2024-12-31,Class A
2025-12-31,105.0,467.217407226563,499.0,0.0,"Sebastian,Florida",2024-12-31,Class A
2026-12-31,157.0,624.393371582031,808.0,309.0,"Sebastian,Florida",2024-12-31,Class A
2027-12-31,171.0,794.514770507813,906.0,98.0,"Sebastian,Florida",2024-12-31,Class A
2028-12-31,146.0,940.815673828125,1026.0,120.0,"Sebastian,Florida",2024-12-31,Class A
2029-12-31,123.0,1063.09167480469,1152.0,126.0,"Sebastian,Florida",2024-12-31,Class A
2024-12-31,-14.0,1054.33544921875,1085.0,0.0,"Sebastian,Florida",2024-12-31,Class B
2025-12-31,-4.0,1050.83312988281,1084.0,-1.0,"Sebastian,Florida",2024-12-31,Class B
2026-12-31,-4.0,1047.1396484375,1086.0,2.0,"Sebastian,Florida",2024-12-31,Class B
2027-12-31,-1.0,1047.65905761719,1090.0,4.0,"Sebastian,Florida",2024-12-31,Class B
2028-12-31,8.0,1055.23791503906,1096.0,6.0,"Sebastian,Florida",2024-12-31,Class B
2029-12-31,8.0,1064.14074707031,1102.0,6.0,"Sebastian,Florida",2024-12-31,Class B
2024-12-31,0.0,450.156402587891,468.0,0.0,"Sebastian,Florida",2024-12-31,Class C
2025-12-31,-2.0,447.37939453125,467.0,-1.0,"Sebastian,Florida",2024-12-31,Class C
2026-12-31,-1.0,445.194702148438,466.0,-1.0,"Sebastian,Florida",2024-12-31,Class C
2027-12-31,-1.0,443.054595947266,465.0,-1.0,"Sebastian,Florida",2024-12-31,Class C
2028-12-31,-1.0,443.482604980469,464.0,-1.0,"Sebastian,Florida",2024-12-31,Class C
2029-12-31,0.0,444.152496337891,463.0,-1.0,"Sebastian,Florida",2024-12-31,Class C
2024-12-31,0.0,154.545593261719,156.0,0.0,"Sebring,Florida",2024-12-31,Class B
2025-12-31,22.0,175.66520690918,207.0,51.0,"Sebring,Florida",2024-12-31,Class B
2026-12-31,16.0,191.281097412109,208.0,1.0,"Sebring,Florida",2024-12-31,Class B
2027-12-31,10.0,201.381500244141,209.0,1.0,"Sebring,Florida",2024-12-31,Class B
2028-12-31,0.0,202.364807128906,211.0,2.0,"Sebring,Florida",2024-12-31,Class B
2029-12-31,0.0,204.408798217773,213.0,2.0,"Sebring,Florida",2024-12-31,Class B
2024-12-31,-1.0,1001.24609375,1018.0,0.0,"Sebring,Florida",2024-12-31,Class C
2025-12-31,-5.0,995.813293457031,1017.0,-1.0,"Sebring,Florida",2024-12-31,Class C
2026-12-31,-6.0,990.16259765625,1018.0,1.0,"Sebring,Florida",2024-12-31,Class C
2027-12-31,-3.0,987.790588378906,1023.0,5.0,"Sebring,Florida",2024-12-31,Class C
2028-12-31,3.0,992.734985351563,1028.0,5.0,"Sebring,Florida",2024-12-31,Class C
2029-12-31,7.0,997.900085449219,1034.0,6.0,"Sebring,Florida",2024-12-31,Class C
2024-12-31,-3.0,499.388885498047,505.0,0.0,"Sheboygan,Wisconsin",2024-12-31,Class A
2025-12-31,0.0,498.451904296875,505.0,0.0,"Sheboygan,Wisconsin",2024-12-31,Class A
2026-12-31,8.0,506.993408203125,518.0,13.0,"Sheboygan,Wisconsin",2024-12-31,Class A
2027-12-31,20.0,526.835693359375,543.0,25.0,"Sheboygan,Wisconsin",2024-12-31,Class A
2028-12-31,26.0,553.312927246094,571.0,28.0,"Sheboygan,Wisconsin",2024-12-31,Class A
2029-12-31,28.0,580.835327148438,601.0,30.0,"Sheboygan,Wisconsin",2024-12-31,Class A
2024-12-31,3.0,2861.00170898438,2984.0,27.0,"Sheboygan,Wisconsin",2024-12-31,Class B
2025-12-31,26.0,2887.5146484375,3032.0,48.0,"Sheboygan,Wisconsin",2024-12-31,Class B
2026-12-31,261.0,3149.21655273438,3365.0,333.0,"Sheboygan,Wisconsin",2024-12-31,Class B
2027-12-31,127.0,3276.45581054688,3449.0,84.0,"Sheboygan,Wisconsin",2024-12-31,Class B
2028-12-31,93.0,3368.60131835938,3545.0,96.0,"Sheboygan,Wisconsin",2024-12-31,Class B
2029-12-31,92.0,3461.26293945313,3645.0,100.0,"Sheboygan,Wisconsin",2024-12-31,Class B
2024-12-31,30.0,1090.82690429688,1255.0,169.0,"Sheboygan,Wisconsin",2024-12-31,Class C
2025-12-31,83.0,1173.77587890625,1254.0,-1.0,"Sheboygan,Wisconsin",2024-12-31,Class C
2026-12-31,41.0,1214.38452148438,1253.0,-1.0,"Sheboygan,Wisconsin",2024-12-31,Class C
2027-12-31,8.0,1223.35925292969,1251.0,-2.0,"Sheboygan,Wisconsin",2024-12-31,Class C
2028-12-31,0.0,1223.0712890625,1250.0,-1.0,"Sheboygan,Wisconsin",2024-12-31,Class C
2029-12-31,0.0,1222.26025390625,1249.0,-1.0,"Sheboygan,Wisconsin",2024-12-31,Class C
2024-12-31,0.0,1007.45300292969,1097.0,0.0,"Sherman,Texas",2024-12-31,Class A
2025-12-31,149.0,1156.14428710938,1437.0,340.0,"Sherman,Texas",2024-12-31,Class A
2026-12-31,197.0,1353.66223144531,1577.0,140.0,"Sherman,Texas",2024-12-31,Class A
2027-12-31,166.0,1518.96936035156,1716.0,139.0,"Sherman,Texas",2024-12-31,Class A
2028-12-31,152.0,1670.02844238281,1888.0,172.0,"Sherman,Texas",2024-12-31,Class A
2029-12-31,168.0,1838.0400390625,2073.0,185.0,"Sherman,Texas",2024-12-31,Class A
2024-12-31,134.0,4043.69604492188,4623.0,426.0,"Sherman,Texas",2024-12-31,Class B
2025-12-31,149.0,4192.22314453125,4622.0,-1.0,"Sherman,Texas",2024-12-31,Class B
2026-12-31,226.0,4418.45263671875,4925.0,303.0,"Sherman,Texas",2024-12-31,Class B
2027-12-31,184.0,4602.70751953125,5097.0,172.0,"Sherman,Texas",2024-12-31,Class B
2028-12-31,188.0,4791.23095703125,5313.0,216.0,"Sherman,Texas",2024-12-31,Class B
2029-12-31,209.0,4999.8271484375,5545.0,232.0,"Sherman,Texas",2024-12-31,Class B
2024-12-31,149.0,1122.5224609375,1836.0,660.0,"Sherman,Texas",2024-12-31,Class C
2025-12-31,224.0,1347.31726074219,1833.0,-3.0,"Sherman,Texas",2024-12-31,Class C
2026-12-31,181.0,1528.01098632813,1830.0,-3.0,"Sherman,Texas",2024-12-31,Class C
2027-12-31,15.0,1543.23376464844,1826.0,-4.0,"Sherman,Texas",2024-12-31,Class C
2028-12-31,-4.0,1540.45776367188,1823.0,-3.0,"Sherman,Texas",2024-12-31,Class C
2029-12-31,-5.0,1534.93017578125,1820.0,-3.0,"Sherman,Texas",2024-12-31,Class C
2024-12-31,-4.0,2843.40258789063,3104.0,0.0,"Shreveport,Louisiana",2024-12-31,Class A
2025-12-31,-20.0,2822.90551757813,3104.0,0.0,"Shreveport,Louisiana",2024-12-31,Class A
2026-12-31,-20.0,2802.39624023438,3110.0,6.0,"Shreveport,Louisiana",2024-12-31,Class A
2027-12-31,-8.0,2795.03466796875,3128.0,18.0,"Shreveport,Louisiana",2024-12-31,Class A
2028-12-31,13.0,2808.35913085938,3151.0,23.0,"Shreveport,Louisiana",2024-12-31,Class A
2029-12-31,18.0,2826.23388671875,3175.0,24.0,"Shreveport,Louisiana",2024-12-31,Class A
2024-12-31,174.0,6158.04931640625,7082.0,236.0,"Shreveport,Louisiana",2024-12-31,Class B
2025-12-31,-34.0,6123.828125,7081.0,-1.0,"Shreveport,Louisiana",2024-12-31,Class B
2026-12-31,-48.0,6075.78125,7083.0,2.0,"Shreveport,Louisiana",2024-12-31,Class B
2027-12-31,-45.0,6031.02587890625,7086.0,3.0,"Shreveport,Louisiana",2024-12-31,Class B
2028-12-31,-14.0,6016.98779296875,7090.0,4.0,"Shreveport,Louisiana",2024-12-31,Class B
2029-12-31,-3.0,6012.9814453125,7095.0,5.0,"Shreveport,Louisiana",2024-12-31,Class B
2024-12-31,68.0,11822.7734375,13849.0,0.0,"Shreveport,Louisiana",2024-12-31,Class C
2025-12-31,-91.0,11731.7275390625,13843.0,-6.0,"Shreveport,Louisiana",2024-12-31,Class C
2026-12-31,-100.0,11631.59375,13833.0,-10.0,"Shreveport,Louisiana",2024-12-31,Class C
2027-12-31,-97.0,11533.43359375,13825.0,-8.0,"Shreveport,Louisiana",2024-12-31,Class C
2028-12-31,-36.0,11497.6494140625,13816.0,-9.0,"Shreveport,Louisiana",2024-12-31,Class C
2029-12-31,-18.0,11480.041015625,13807.0,-9.0,"Shreveport,Louisiana",2024-12-31,Class C
2024-12-31,0.0,195.810699462891,204.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class A
2025-12-31,-1.0,195.258102416992,204.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class A
2026-12-31,-2.0,193.726196289063,204.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class A
2027-12-31,-1.0,193.841506958008,205.0,1.0,"Sierra Vista,Arizona",2024-12-31,Class A
2028-12-31,0.0,195.657806396484,206.0,1.0,"Sierra Vista,Arizona",2024-12-31,Class A
2029-12-31,0.0,195.695205688477,208.0,2.0,"Sierra Vista,Arizona",2024-12-31,Class A
2024-12-31,-68.0,1239.52087402344,1569.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class B
2025-12-31,-11.0,1228.60705566406,1568.0,-1.0,"Sierra Vista,Arizona",2024-12-31,Class B
2026-12-31,-10.0,1218.16455078125,1569.0,1.0,"Sierra Vista,Arizona",2024-12-31,Class B
2027-12-31,-4.0,1213.57604980469,1569.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class B
2028-12-31,-2.0,1211.71484375,1569.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class B
2029-12-31,-4.0,1207.29968261719,1570.0,1.0,"Sierra Vista,Arizona",2024-12-31,Class B
2024-12-31,11.0,2121.86547851563,2391.0,0.0,"Sierra Vista,Arizona",2024-12-31,Class C
2025-12-31,-17.0,2103.90698242188,2390.0,-1.0,"Sierra Vista,Arizona",2024-12-31,Class C
2026-12-31,-16.0,2087.072265625,2389.0,-1.0,"Sierra Vista,Arizona",2024-12-31,Class C
2027-12-31,-8.0,2080.00439453125,2388.0,-1.0,"Sierra Vista,Arizona",2024-12-31,Class C
2028-12-31,-5.0,2075.37817382813,2387.0,-1.0,"Sierra Vista,Arizona",2024-12-31,Class C
2029-12-31,-8.0,2067.7041015625,2386.0,-1.0,"Sierra Vista,Arizona",2024-12-31,Class C
2024-12-31,-1.0,239.923599243164,259.0,0.0,"Sioux City,Iowa",2024-12-31,Class A
2025-12-31,0.0,238.492706298828,259.0,0.0,"Sioux City,Iowa",2024-12-31,Class A
2026-12-31,4.0,241.934005737305,266.0,7.0,"Sioux City,Iowa",2024-12-31,Class A
2027-12-31,11.0,252.376007080078,279.0,13.0,"Sioux City,Iowa",2024-12-31,Class A
2028-12-31,12.0,265.646514892578,294.0,15.0,"Sioux City,Iowa",2024-12-31,Class A
2029-12-31,14.0,279.218597412109,309.0,15.0,"Sioux City,Iowa",2024-12-31,Class A
2024-12-31,61.0,3955.7900390625,4210.0,101.0,"Sioux City,Iowa",2024-12-31,Class B
2025-12-31,13.0,3968.18408203125,4210.0,0.0,"Sioux City,Iowa",2024-12-31,Class B
